hospName,topWait,updateTime,updateDate
Queen Mary Hospital,3.5,2019-05-09 00:00:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 00:00:00,2019-05-09
St John Hospital,0.5,2019-05-09 00:00:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 00:00:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 00:00:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 00:00:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 00:00:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 00:00:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 00:15:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 00:15:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 00:15:00,2019-05-09
North District Hospital,8.5,2019-05-09 00:15:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 00:15:00,2019-05-09
Princess Margaret Hospital,0.5,2019-05-09 00:15:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 00:15:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 00:15:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 00:15:00,2019-05-09
Queen Elizabeth Hospital,3.5,2019-05-09 00:15:00,2019-05-09
Queen Mary Hospital,3.5,2019-05-09 00:15:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 00:15:00,2019-05-09
St John Hospital,0.5,2019-05-09 00:15:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 00:15:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 00:15:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 00:15:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 00:15:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 00:15:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-05-09 00:30:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 00:30:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 00:30:00,2019-05-09
North District Hospital,8.5,2019-05-09 00:30:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 00:30:00,2019-05-09
Princess Margaret Hospital,0.5,2019-05-09 00:30:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 00:30:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 00:30:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 00:30:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 00:30:00,2019-05-09
Queen Mary Hospital,3.5,2019-05-09 00:30:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 00:30:00,2019-05-09
St John Hospital,0.5,2019-05-09 00:30:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 00:30:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 00:30:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 00:30:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 00:30:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 00:30:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 00:45:00,2019-05-09
Caritas Medical Centre,0.5,2019-05-09 00:45:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 00:45:00,2019-05-09
North District Hospital,8.5,2019-05-09 00:45:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 00:45:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 00:45:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 00:45:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 00:45:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 00:45:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 00:45:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 00:45:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 00:45:00,2019-05-09
St John Hospital,0.5,2019-05-09 00:45:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 00:45:00,2019-05-09
Tuen Mun Hospital,3.5,2019-05-09 00:45:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 00:45:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 00:45:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 00:45:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 01:00:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 01:00:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 01:00:00,2019-05-09
North District Hospital,8.5,2019-05-09 01:00:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 01:00:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 01:00:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 01:00:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 01:00:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 01:00:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 01:00:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 01:00:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 01:00:00,2019-05-09
St John Hospital,0.5,2019-05-09 01:00:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 01:00:00,2019-05-09
Tuen Mun Hospital,3.5,2019-05-09 01:00:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 01:00:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 01:00:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 01:00:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 01:15:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 01:15:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 01:15:00,2019-05-09
North District Hospital,8.5,2019-05-09 01:15:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 01:15:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 01:15:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 01:15:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 01:15:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 01:15:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 01:15:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 01:15:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 01:15:00,2019-05-09
St John Hospital,0.5,2019-05-09 01:15:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 01:15:00,2019-05-09
Tuen Mun Hospital,3.5,2019-05-09 01:15:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 01:15:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 01:15:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 01:15:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 01:30:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 01:30:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 01:30:00,2019-05-09
North District Hospital,8.5,2019-05-09 01:30:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 01:30:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 01:30:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 01:30:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 01:30:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 01:30:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 01:30:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 01:30:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 01:30:00,2019-05-09
St John Hospital,0.5,2019-05-09 01:30:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 01:30:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 01:30:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 01:30:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 01:30:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 01:30:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 01:45:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 01:45:00,2019-05-09
Kwong Wah Hospital,2.5,2019-05-09 01:45:00,2019-05-09
North District Hospital,8.5,2019-05-09 01:45:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 01:45:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 01:45:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 01:45:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 01:45:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 01:45:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 01:45:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 01:45:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 01:45:00,2019-05-09
St John Hospital,0.5,2019-05-09 01:45:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 01:45:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 01:45:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 01:45:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 01:45:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 01:45:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 02:00:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 02:00:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 02:00:00,2019-05-09
North District Hospital,8.5,2019-05-09 02:00:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 02:00:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 02:00:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 02:00:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 02:00:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 02:00:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 02:00:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 02:00:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 02:00:00,2019-05-09
St John Hospital,0.5,2019-05-09 02:00:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 02:00:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 02:00:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 02:00:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 02:00:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 02:00:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 02:15:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 02:15:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 02:15:00,2019-05-09
North District Hospital,8.5,2019-05-09 02:15:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 02:15:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 02:15:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 02:15:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 02:15:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 02:15:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 02:15:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 02:15:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 02:15:00,2019-05-09
St John Hospital,0.5,2019-05-09 02:15:00,2019-05-09
Tseung Kwan O Hospital,5.5,2019-05-09 02:15:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 02:15:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 02:15:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 02:15:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 02:15:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-05-09 02:30:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 02:30:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 02:30:00,2019-05-09
North District Hospital,8.5,2019-05-09 02:30:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 02:30:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 02:30:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 02:30:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 02:30:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 02:30:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 02:30:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 02:30:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 02:30:00,2019-05-09
St John Hospital,0.5,2019-05-09 02:30:00,2019-05-09
Tseung Kwan O Hospital,5.5,2019-05-09 02:30:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 02:30:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 02:30:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 02:30:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 02:30:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 02:45:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 02:45:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 02:45:00,2019-05-09
North District Hospital,8.5,2019-05-09 02:45:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 02:45:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 02:45:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 02:45:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 02:45:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 02:45:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 02:45:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 02:45:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 02:45:00,2019-05-09
St John Hospital,0.5,2019-05-09 02:45:00,2019-05-09
Tseung Kwan O Hospital,5.5,2019-05-09 02:45:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 02:45:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 02:45:00,2019-05-09
United Christian Hospital,6.5,2019-05-09 02:45:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 02:45:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 03:00:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 03:00:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 03:00:00,2019-05-09
North District Hospital,8.5,2019-05-09 03:00:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 03:00:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 03:00:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 03:00:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 03:00:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 03:00:00,2019-05-09
Queen Elizabeth Hospital,3.5,2019-05-09 03:00:00,2019-05-09
Queen Mary Hospital,3.5,2019-05-09 03:00:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 03:00:00,2019-05-09
St John Hospital,0.5,2019-05-09 03:00:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 03:00:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 03:00:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 03:00:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 03:00:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 03:00:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 03:15:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 03:15:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 03:15:00,2019-05-09
North District Hospital,8.5,2019-05-09 03:15:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 03:15:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 03:15:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 03:15:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 03:15:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 03:15:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 03:15:00,2019-05-09
Queen Mary Hospital,3.5,2019-05-09 03:15:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 03:15:00,2019-05-09
St John Hospital,0.5,2019-05-09 03:15:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 03:15:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 03:15:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 03:15:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 03:15:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 03:15:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 03:30:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 03:30:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 03:30:00,2019-05-09
North District Hospital,8.5,2019-05-09 03:30:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 03:30:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 03:30:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 03:30:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 03:30:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 03:30:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 03:30:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 03:30:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 03:30:00,2019-05-09
St John Hospital,0.5,2019-05-09 03:30:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 03:30:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 03:30:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 03:30:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 03:30:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 03:30:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 03:45:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 03:45:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 03:45:00,2019-05-09
North District Hospital,8.5,2019-05-09 03:45:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 03:45:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 03:45:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 03:45:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 03:45:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 03:45:00,2019-05-09
Queen Elizabeth Hospital,4.5,2019-05-09 03:45:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 03:45:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 03:45:00,2019-05-09
St John Hospital,0.5,2019-05-09 03:45:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 03:45:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 03:45:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 03:45:00,2019-05-09
United Christian Hospital,8.5,2019-05-09 03:45:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 03:45:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 04:00:00,2019-05-09
Caritas Medical Centre,2.5,2019-05-09 04:00:00,2019-05-09
Kwong Wah Hospital,3.5,2019-05-09 04:00:00,2019-05-09
North District Hospital,8.5,2019-05-09 04:00:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 04:00:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 04:00:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 04:00:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 04:00:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 04:00:00,2019-05-09
Queen Elizabeth Hospital,5.5,2019-05-09 04:00:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 04:00:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 04:00:00,2019-05-09
St John Hospital,0.5,2019-05-09 04:00:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 04:00:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 04:00:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 04:00:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 04:00:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 04:00:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 04:15:00,2019-05-09
Caritas Medical Centre,3.5,2019-05-09 04:15:00,2019-05-09
Kwong Wah Hospital,4.5,2019-05-09 04:15:00,2019-05-09
North District Hospital,8.5,2019-05-09 04:15:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 04:15:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 04:15:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 04:15:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 04:15:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 04:15:00,2019-05-09
Queen Elizabeth Hospital,5.5,2019-05-09 04:15:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 04:15:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 04:15:00,2019-05-09
St John Hospital,0.5,2019-05-09 04:15:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 04:15:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 04:15:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 04:15:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 04:15:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 04:15:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 04:30:00,2019-05-09
Caritas Medical Centre,3.5,2019-05-09 04:30:00,2019-05-09
Kwong Wah Hospital,4.5,2019-05-09 04:30:00,2019-05-09
North District Hospital,8.5,2019-05-09 04:30:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 04:30:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 04:30:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 04:30:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 04:30:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 04:30:00,2019-05-09
Queen Elizabeth Hospital,5.5,2019-05-09 04:30:00,2019-05-09
Queen Mary Hospital,2.5,2019-05-09 04:30:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 04:30:00,2019-05-09
St John Hospital,0.5,2019-05-09 04:30:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 04:30:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 04:30:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 04:30:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 04:30:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 04:30:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 04:45:00,2019-05-09
Caritas Medical Centre,3.5,2019-05-09 04:45:00,2019-05-09
Kwong Wah Hospital,4.5,2019-05-09 04:45:00,2019-05-09
North District Hospital,8.5,2019-05-09 04:45:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 04:45:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 04:45:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 04:45:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 04:45:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 04:45:00,2019-05-09
Queen Elizabeth Hospital,6.5,2019-05-09 04:45:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 04:45:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 04:45:00,2019-05-09
St John Hospital,0.5,2019-05-09 04:45:00,2019-05-09
Tseung Kwan O Hospital,7.5,2019-05-09 04:45:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 04:45:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 04:45:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 04:45:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 04:45:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 05:00:00,2019-05-09
Caritas Medical Centre,3.5,2019-05-09 05:00:00,2019-05-09
Kwong Wah Hospital,4.5,2019-05-09 05:00:00,2019-05-09
North District Hospital,8.5,2019-05-09 05:00:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 05:00:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 05:00:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 05:00:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 05:00:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 05:00:00,2019-05-09
Queen Elizabeth Hospital,6.5,2019-05-09 05:00:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 05:00:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 05:00:00,2019-05-09
St John Hospital,0.5,2019-05-09 05:00:00,2019-05-09
Tseung Kwan O Hospital,5.5,2019-05-09 05:00:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 05:00:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 05:00:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 05:00:00,2019-05-09
Yan Chai Hospital,3.5,2019-05-09 05:00:00,2019-05-09
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 05:15:00,2019-05-09
Caritas Medical Centre,3.5,2019-05-09 05:15:00,2019-05-09
Kwong Wah Hospital,4.5,2019-05-09 05:15:00,2019-05-09
North District Hospital,8.5,2019-05-09 05:15:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 05:15:00,2019-05-09
Princess Margaret Hospital,2.5,2019-05-09 05:15:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 05:15:00,2019-05-09
Prince of Wales Hospital,4.5,2019-05-09 05:15:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 05:15:00,2019-05-09
Queen Elizabeth Hospital,6.5,2019-05-09 05:15:00,2019-05-09
Queen Mary Hospital,1.5,2019-05-09 05:15:00,2019-05-09
Ruttonjee Hospital,0.5,2019-05-09 05:15:00,2019-05-09
St John Hospital,0.5,2019-05-09 05:15:00,2019-05-09
Tseung Kwan O Hospital,5.5,2019-05-09 05:15:00,2019-05-09
Tuen Mun Hospital,2.5,2019-05-09 05:15:00,2019-05-09
Tin Shui Wai Hospital,2.5,2019-05-09 05:15:00,2019-05-09
United Christian Hospital,7.5,2019-05-09 05:15:00,2019-05-09
